Amount Requested,Application Date,Loan Title,Risk_Score,Debt-To-Income Ratio,Zip Code,State,Employment Length,Policy Code,SMA50
15000.0,2007-09-25,research,700.0,14.13%,231xx,VA,< 1 year,0.0,539.82
1200.0,2007-09-25,KarenK,514.0,5.84%,187xx,PA,6 years,0.0,539.16
20000.0,2007-09-25,texr.biz,683.0,26.47%,770xx,TX,< 1 year,0.0,543.98
8000.0,2007-09-25,energyguy,498.0,14.93%,103xx,NY,2 years,0.0,540.86
5000.0,2007-09-25,travelnurse,463.0,10.97%,063xx,CT,< 1 year,0.0,539.94
9000.0,2007-09-25,love2fish,644.0,100.14%,587xx,ND,1 year,0.0,543.80
2000.0,2007-09-26,sseniorqueen2001,414.0,7.44%,336xx,FL,< 1 year,0.0,539.18
2000.0,2007-09-26,aznflava119,0.0,0%,017xx,MA,1 year,0.0,527.34
20000.0,2007-09-26,biodoc,684.0,28.44%,920xx,CO,< 1 year,0.0,530.86
7500.0,2007-09-26,rmbp,514.0,8.04%,100xx,NY,1 year,0.0,527.78
1500.0,2007-09-26,jaunpae,0.0,0.9%,863xx,AZ,< 1 year,0.0,516.90
1000.0,2007-09-26,rjones9444,432.0,24.59%,633xx,MO,5 years,0.0,515.26
5000.0,2007-09-26,Raven33,564.0,1.48%,346xx,FL,4 years,0.0,513.82
15000.0,2007-09-26,Kellie,388.0,0.41%,357xx,AL,2 years,0.0,512.94
5000.0,2007-09-26,harleywulffy,440.0,15.4%,751xx,TX,< 1 year,0.0,511.50
3000.0,2007-09-26,ramzeaus,593.0,38.86%,840xx,UT,3 years,0.0,514.40
15000.0,2007-09-26,robert9516,470.0,0%,357xx,AL,1 year,0.0,510.96
500.0,2007-09-26,cynmcclelland,448.0,8.72%,857xx,AZ,< 1 year,0.0,507.04
2000.0,2007-09-26,escapist1,494.0,12.06%,331xx,FL,7 years,0.0,505.38
5000.0,2007-09-26,KEwers,468.0,14.55%,073xx,NJ,< 1 year,0.0,500.16
25000.0,2007-09-26,blountb1,520.0,0%,775xx,TX,< 1 year,0.0,495.30
500.0,2007-09-26,williaminmd,527.0,1.38%,218xx,MD,< 1 year,0.0,494.02
4000.0,2007-09-26,koedaay,690.0,0%,240xx,VA,1 year,0.0,497.70
5000.0,2007-09-26,JoannaL,646.0,15.28%,981xx,WA,3 years,0.0,497.52
5000.0,2007-09-26,dhouston007,629.0,21.44%,730xx,AZ,1 year,0.0,502.84
1000.0,2007-09-26,ally1444,472.0,80.3%,487xx,MI,1 year,0.0,497.90
8950.0,2007-09-26,SAKILE,642.0,24.61%,328xx,FL,8 years,0.0,510.74
3500.0,2007-09-26,MakingaPositiveChange,542.0,28.07%,175xx,MD,1 year,0.0,512.08
15000.0,2007-09-26,aronjsmalley,586.0,11.29%,730xx,OK,< 1 year,0.0,515.04
7000.0,2007-09-26,Good person trying to fix his life,538.0,0%,895xx,NV,< 1 year,0.0,515.88
3000.0,2007-09-26,success,536.0,0%,995xx,AK,4 years,0.0,516.32
7000.0,2007-09-26,Payoff credit card,686.0,26.76%,290xx,SC,2 years,0.0,517.06
10000.0,2007-09-26,Naomirw,530.0,16.52%,557xx,MN,3 years,0.0,517.62
4000.0,2007-09-27,elidesi,450.0,1.48%,303xx,GA,1 year,0.0,517.40
25000.0,2007-09-27,marieannt,499.0,34.19%,106xx,NY,2 years,0.0,516.08
8000.0,2007-09-27,pfek66,504.0,8.85%,191xx,NJ,10+ years,0.0,513.86
20000.0,2007-09-27,jk6885,589.0,40.83%,730xx,OK,< 1 year,0.0,514.94
12000.0,2007-09-27,G102,465.0,0%,346xx,FL,< 1 year,0.0,514.90
12500.0,2007-09-27,jon121970,533.0,0%,329xx,FL,5 years,0.0,513.96
4000.0,2007-09-27,aandk4evr,498.0,17.79%,078xx,NJ,7 years,0.0,514.82
25000.0,2007-09-27,harryarmon,622.0,13.75%,117xx,NY,2 years,0.0,514.66
10000.0,2007-09-27,aspet,503.0,11.43%,914xx,CO,4 years,0.0,514.02
2000.0,2007-09-27,yahelc,673.0,27.36%,115xx,NY,< 1 year,0.0,518.66
500.0,2007-09-27,Petsitter,477.0,16.05%,143xx,NY,10+ years,0.0,517.00
8500.0,2007-09-27,freshstart4me,442.0,33.39%,125xx,NY,1 year,0.0,516.48
800.0,2007-09-27,Marley,467.0,0%,452xx,OH,< 1 year,0.0,512.84
1000.0,2007-09-27,JAW711,592.0,3.33%,495xx,MI,10+ years,0.0,514.02
2000.0,2007-09-27,debtfree,535.0,8.16%,922xx,AZ,4 years,0.0,514.12
3500.0,2007-09-27,home repairs,0.0,0%,134xx,NY,3 years,0.0,503.98
2000.0,2007-09-27,foster8003,618.0,8.36%,681xx,NE,< 1 year,0.0,508.44
4000.0,2007-09-27,I want to buy a used car from a dealer with cash to avoid high monthly payments and interest. i rather pay off a loan than what i would have to pay for a fiananced vehicle.,699.0,0%,857xx,AZ,< 1 year,0.0,508.42
15000.0,2007-09-27,Business Aviation Network,610.0,2.91%,338xx,FL,4 years,0.0,510.34
4500.0,2007-09-27,mbaexecutive,618.0,18.04%,253xx,WV,2 years,0.0,509.04
6500.0,2007-09-27,acy214,489.0,0%,762xx,TX,2 years,0.0,508.86
7500.0,2007-09-27,crash724,597.0,18.44%,760xx,TX,4 years,0.0,511.54
4500.0,2007-09-27,topokie,490.0,12.51%,730xx,OK,10+ years,0.0,508.46
5000.0,2007-09-27,rex,443.0,27.55%,802xx,CO,< 1 year,0.0,509.04
6000.0,2007-09-28,manuel,476.0,119.47%,786xx,TX,10+ years,0.0,518.56
800.0,2007-09-28,skunky,446.0,43.27%,760xx,TX,< 1 year,0.0,513.80
25000.0,2007-09-28,Skip,610.0,17.32%,078xx,NJ,10+ years,0.0,515.72
5000.0,2007-09-28,mommyto30littletoes,574.0,0%,372xx,TN,< 1 year,0.0,527.20
5000.0,2007-09-28,VulcanDrums,566.0,0%,372xx,TN,9 years,0.0,529.88
15000.0,2007-09-28,thecigarcellar,651.0,36.13%,087xx,NJ,1 year,0.0,531.62
23500.0,2007-09-28,mmil444,554.0,0%,300xx,GA,2 years,0.0,534.94
25000.0,2007-09-28,1whathappened,509.0,0%,330xx,FL,10+ years,0.0,536.32
3500.0,2007-09-28,gcameron,406.0,0%,233xx,VA,< 1 year,0.0,532.58
800.0,2007-09-28,KingWynn,562.0,21.89%,207xx,MD,4 years,0.0,534.42
3500.0,2007-09-28,conniesara,529.0,41.66%,544xx,WI,< 1 year,0.0,536.04
7000.0,2007-09-28,timbrown,645.0,27.5%,940xx,CA,< 1 year,0.0,539.06
15000.0,2007-09-28,whynot,594.0,0%,300xx,GA,10+ years,0.0,541.58
2000.0,2007-09-28,Boppi,521.0,8.35%,530xx,WI,1 year,0.0,541.60
5000.0,2007-09-28,jgnapoli,608.0,18.14%,381xx,TN,< 1 year,0.0,543.22
8800.0,2007-09-28,wquin,0.0,0%,319xx,GA,1 year,0.0,529.42
7500.0,2007-09-28,buying a condo in forclosure,660.0,30.12%,921xx,CA,2 years,0.0,529.70
2000.0,2007-09-28,desiwalk,535.0,0%,200xx,DC,1 year,0.0,527.82
25000.0,2007-09-28,jtaliento,596.0,15.01%,103xx,NY,1 year,0.0,530.30
2000.0,2007-09-28,goodintentions2,478.0,50.69%,339xx,FL,7 years,0.0,527.02
5000.0,2007-09-29,MsPowell,649.0,22.05%,060xx,CT,< 1 year,0.0,529.16
7500.0,2007-09-29,lupefairy,604.0,0%,320xx,FL,< 1 year,0.0,529.52
6000.0,2007-09-29,earthly1,640.0,1.25%,498xx,WI,9 years,0.0,531.56
5000.0,2007-09-29,Neve,617.0,2.55%,100xx,NY,3 years,0.0,533.18
1000.0,2007-09-29,dday,0.0,40.15%,808xx,CO,< 1 year,0.0,519.46
2000.0,2007-09-29,daddyof4kidz,553.0,5.76%,471xx,IN,4 years,0.0,519.92
9000.0,2007-09-29,madhatter13,661.0,23.56%,240xx,VA,< 1 year,0.0,524.14
5000.0,2007-09-29,dlj918,499.0,11.28%,275xx,NC,1 year,0.0,524.14
3275.0,2007-09-29,lostvalley01,526.0,0%,631xx,MO,< 1 year,0.0,524.58
5000.0,2007-09-29,morganstein,552.0,11.58%,956xx,AZ,1 year,0.0,523.84
9000.0,2007-09-29,bty6768,584.0,9.7%,363xx,AL,< 1 year,0.0,526.22
25000.0,2007-09-29,ps,645.0,26.37%,410xx,KY,4 years,0.0,528.46
500.0,2007-09-29,james,582.0,8.46%,088xx,NJ,1 year,0.0,530.14
10000.0,2007-09-29,Trustworthy,654.0,2.08%,117xx,NY,< 1 year,0.0,530.78
14800.0,2007-09-29,dawgfan60,577.0,11.55%,306xx,GA,10+ years,0.0,532.26
1500.0,2007-09-29,carlafarthing,442.0,1.74%,436xx,OH,10+ years,0.0,527.64
500.0,2007-09-29,rodfarthing,423.0,4.85%,436xx,OH,9 years,0.0,526.56
20000.0,2007-09-29,vincent211983,626.0,10.34%,334xx,FL,1 year,0.0,530.24
5000.0,2007-09-29,benton1967,634.0,0.42%,803xx,CO,2 years,0.0,533.58
25000.0,2007-09-29,Kirby720,705.0,26.96%,782xx,TX,6 years,0.0,535.84
18000.0,2007-09-29,asuboy05,475.0,167.52%,852xx,AZ,1 year,0.0,534.64
5000.0,2007-09-29,DocFinder64,482.0,28.6%,080xx,NJ,4 years,0.0,544.28
3000.0,2007-09-29,m1ke,497.0,22.44%,800xx,CO,< 1 year,0.0,541.86
21500.0,2007-09-29,kimberlywq91,655.0,12.97%,974xx,OR,10+ years,0.0,540.98
15000.0,2007-09-29,Evolution,573.0,13.38%,551xx,MN,< 1 year,0.0,540.24
3000.0,2007-09-29,thefin191,0.0,0%,980xx,WA,< 1 year,0.0,527.88
1500.0,2007-09-30,kdbiddie,431.0,6.23%,112xx,NY,1 year,0.0,526.72
5000.0,2007-09-30,angela,0.0,0%,337xx,FL,< 1 year,0.0,514.78
11500.0,2007-09-30,drewlash,668.0,15.87%,329xx,FL,1 year,0.0,518.34
500.0,2007-09-30,damariousd,523.0,13.04%,278xx,NC,< 1 year,0.0,519.94
7500.0,2007-09-30,SecurityAnalyst,588.0,18.63%,430xx,OH,5 years,0.0,522.18
17000.0,2007-09-30,creditcardstoomany,598.0,15.5%,090xx,NY,10+ years,0.0,525.22
2000.0,2007-09-30,catalinacat007,629.0,15.52%,065xx,CT,1 year,0.0,525.60
1600.0,2007-09-30,ein0606,514.0,0%,299xx,SC,1 year,0.0,524.40
3000.0,2007-09-30,needyourhelp56,617.0,4.55%,280xx,NC,< 1 year,0.0,525.42
13000.0,2007-09-30,tee516,586.0,4.44%,315xx,GA,10+ years,0.0,524.12
5000.0,2007-09-30,yellow canary,646.0,5.26%,278xx,NC,2 years,0.0,525.96
25000.0,2007-09-30,PROGRIND,495.0,0%,315xx,GA,1 year,0.0,525.68
10000.0,2007-09-30,Ryan624,492.0,8.4%,334xx,FL,2 years,0.0,527.40
16500.0,2007-09-30,dengerin,651.0,10.67%,800xx,CO,2 years,0.0,529.18
10000.0,2007-09-30,yikes911,645.0,44.23%,543xx,WI,10+ years,0.0,531.50
2500.0,2007-09-30,Payitfoward07,576.0,2.72%,463xx,IN,1 year,0.0,530.12
4000.0,2007-09-30,Surgtech,554.0,12.42%,336xx,FL,< 1 year,0.0,529.32
2400.0,2007-09-30,udi,666.0,5.53%,655xx,MO,< 1 year,0.0,532.22
3000.0,2007-09-30,mcbesabm,450.0,32.4%,606xx,IL,5 years,0.0,529.06
10000.0,2007-09-30,mgannon6,482.0,7.09%,857xx,AZ,1 year,0.0,538.70
15000.0,2007-09-30,future,481.0,0%,991xx,WA,10+ years,0.0,535.12
5500.0,2007-09-30,elisa2040,600.0,27.48%,287xx,NC,< 1 year,0.0,536.42
6500.0,2007-09-30,Gosh!,515.0,12.23%,981xx,WA,10+ years,0.0,534.80
10000.0,2007-10-01,DirtyDzn6,616.0,379.2%,751xx,TX,1 year,0.0,537.56
6500.0,2007-10-01,Chad McIlvenna,734.0,29.75%,306xx,GA,4 years,0.0,539.26
10000.0,2007-10-01,tammy245,489.0,16.78%,456xx,OH,2 years,0.0,536.96
25000.0,2007-10-01,martrice2003,431.0,48.94%,774xx,TX,4 years,0.0,532.78
25000.0,2007-10-01,torrence,456.0,4.48%,774xx,TX,1 year,0.0,529.56
10000.0,2007-10-01,papatobandc,435.0,6.55%,630xx,MO,< 1 year,0.0,538.26
7500.0,2007-10-01,Nana,575.0,16.36%,640xx,MO,10+ years,0.0,538.70
4750.0,2007-10-01,happymonkey,667.0,38.57%,775xx,TX,1 year,0.0,538.82
500.0,2007-10-01,webwalking1,524.0,0.65%,599xx,MT,7 years,0.0,539.32
5000.0,2007-10-01,secondchance,607.0,1.03%,081xx,NJ,6 years,0.0,540.94
8275.0,2007-10-01,tnc11,744.0,9.64%,287xx,NC,10+ years,0.0,544.78
2500.0,2007-10-01,milkshop,553.0,2.5%,371xx,TN,1 year,0.0,544.16
2000.0,2007-10-01,Bills,648.0,22.68%,535xx,WI,8 years,0.0,544.22
8500.0,2007-10-01,shorsey,618.0,6.36%,218xx,MD,10+ years,0.0,544.94
1500.0,2007-10-01,jeffpran,0.0,0%,852xx,AZ,< 1 year,0.0,531.86
3000.0,2007-10-01,Help a family get back on their feet,481.0,38.96%,486xx,MI,10+ years,0.0,529.94
500.0,2007-10-01,Maggie,492.0,0%,409xx,KY,< 1 year,0.0,530.94
10000.0,2007-10-01,charm2007,0.0,0%,750xx,TX,10+ years,0.0,522.48
6275.0,2007-10-01,tnc12,655.0,22.15%,272xx,NC,< 1 year,0.0,523.06
6275.0,2007-10-01,tnc13,701.0,8.72%,272xx,NC,< 1 year,0.0,524.40
14000.0,2007-10-01,momof4,689.0,19.11%,923xx,CO,2 years,0.0,524.08
10000.0,2007-10-01,pebbles12793,407.0,15.91%,773xx,TX,< 1 year,0.0,522.72
2000.0,2007-10-01,azleslieb,480.0,23.81%,850xx,AZ,3 years,0.0,522.68
25000.0,2007-10-01,stp9359,635.0,21.26%,034xx,NH,< 1 year,0.0,525.44
25000.0,2007-10-01,tunney,626.0,13.43%,024xx,MA,2 years,0.0,524.86
9000.0,2007-10-01,jayc0811,630.0,0.72%,349xx,FL,< 1 year,0.0,526.00
12500.0,2007-10-01,otherhalfus,546.0,6.67%,030xx,NH,3 years,0.0,536.92
25000.0,2007-10-02,hi my name is hervey and i have a bussiness and a family  and im about to lose   our home can u help ,475.0,0%,088xx,NJ,3 years,0.0,537.80
2000.0,2007-10-02,jackliveshere24,557.0,4.14%,300xx,GA,< 1 year,0.0,548.94
20000.0,2007-10-02,Eysofastgr,514.0,11.12%,435xx,OH,1 year,0.0,545.86
5500.0,2007-10-02,sammi119,637.0,20.93%,681xx,NE,2 years,0.0,548.14
20000.0,2007-10-02,nikkiblaze,646.0,24.44%,410xx,KY,4 years,0.0,549.30
2000.0,2007-10-02,ctaz1973,568.0,2.47%,113xx,NY,2 years,0.0,548.70
25000.0,2007-10-02,ALSTO40,587.0,19%,335xx,FL,9 years,0.0,547.86
3000.0,2007-10-02,lcanter1,639.0,22.8%,852xx,AZ,1 year,0.0,550.36
3500.0,2007-10-02,dexmon98,469.0,21.39%,780xx,TX,4 years,0.0,547.40
2000.0,2007-10-02,KenCraw1,513.0,13.87%,230xx,VA,3 years,0.0,545.94
1000.0,2007-10-02,adam930,474.0,1.2%,211xx,MD,1 year,0.0,542.50
5000.0,2007-10-02,tdsidbury,669.0,9.05%,200xx,DC,1 year,0.0,545.98
2000.0,2007-10-02,bmoore2021,477.0,79.27%,787xx,TX,< 1 year,0.0,545.68
3500.0,2007-10-02,crested1,574.0,8.52%,336xx,FL,10+ years,0.0,544.14
1000.0,2007-10-02,lovemykids1972,0.0,0%,660xx,KS,2 years,0.0,531.24
1500.0,2007-10-02,katana04,490.0,26.91%,280xx,NC,2 years,0.0,529.52
5000.0,2007-10-02,kalee,481.0,11.34%,200xx,DC,2 years,0.0,528.06
5000.0,2007-10-02,hearing for a school counselor,475.0,13.29%,769xx,TX,10+ years,0.0,524.24
1000.0,2007-10-02,forkless,592.0,10.78%,200xx,DC,1 year,0.0,527.08
1000.0,2007-10-02,hitmen149,549.0,12.33%,100xx,NY,< 1 year,0.0,528.42
3000.0,2007-10-02,flsinglemom,463.0,10.92%,342xx,FL,4 years,0.0,528.06
2500.0,2007-10-02,Jagfan13,488.0,16.77%,322xx,FL,1 year,0.0,525.82
7500.0,2007-10-02,pay off high interest loans,536.0,180000%,303xx,GA,10+ years,0.0,526.24
25000.0,2007-10-02,christopher,512.0,9.12%,600xx,WY,3 years,0.0,524.16
7500.0,2007-10-02,helpmebuy,541.0,0%,309xx,GA,< 1 year,0.0,520.30
1000.0,2007-10-02,nchick1424,519.0,0%,019xx,MA,2 years,0.0,520.90
8000.0,2007-10-02,HOPELYPRAYING,484.0,20.31%,350xx,AL,10+ years,0.0,521.96
14250.0,2007-10-02,Bart (Middle name),786.0,16.34%,450xx,OH,1 year,0.0,528.56
7500.0,2007-10-02,certaldo1,595.0,5.19%,200xx,DC,2 years,0.0,531.76
8500.0,2007-10-02,acn248,574.0,0%,397xx,MS,7 years,0.0,531.74
15000.0,2007-10-02,rchase1832,581.0,18%,207xx,MD,2 years,0.0,530.02
3000.0,2007-10-02,arunge1,599.0,15.08%,980xx,WA,< 1 year,0.0,531.52
8500.0,2007-10-02,acn1244,541.0,88.6%,397xx,MS,10+ years,0.0,530.20
1000.0,2007-10-02,angel19,0.0,0%,982xx,WA,< 1 year,0.0,515.32
1500.0,2007-10-02,Stevo,0.0,0%,242xx,VA,1 year,0.0,504.26
15000.0,2007-10-02,taktikz,564.0,0.54%,335xx,FL,< 1 year,0.0,502.58
600.0,2007-10-02,Lilah,575.0,40.91%,722xx,AR,1 year,0.0,501.72
15000.0,2007-10-02,mikarate2002,669.0,90%,335xx,FL,1 year,0.0,515.10
15000.0,2007-10-02,jojo,559.0,61.35%,660xx,KS,10+ years,0.0,516.66
10000.0,2007-10-02,Modest_Needs _2,617.0,0%,021xx,MA,1 year,0.0,519.16
15000.0,2007-10-02,brizzymae,0.0,0%,841xx,UT,< 1 year,0.0,519.16
23500.0,2007-10-03,listful,515.0,29.67%,352xx,AL,1 year,0.0,516.36
7000.0,2007-10-03,spacemann,434.0,18.56%,114xx,NY,< 1 year,0.0,511.02
25000.0,2007-10-03,SENTEX,499.0,2.36%,430xx,OH,10+ years,0.0,507.22
4000.0,2007-10-03,krano,471.0,12.05%,532xx,WI,3 years,0.0,508.50
8000.0,2007-10-03,jjrougier1224,651.0,12.88%,125xx,NY,7 years,0.0,511.92
500.0,2007-10-03,Legalstudies1,455.0,29.11%,112xx,NY,1 year,0.0,508.32
15000.0,2007-10-03,agonzalez,525.0,31.76%,441xx,OH,2 years,0.0,506.30
6000.0,2007-10-03,woodstove/chimney replacement b4 winter,667.0,0%,546xx,WI,< 1 year,0.0,507.04
1000.0,2007-10-03,Money to meet short-term capital needs,713.0,54.6%,274xx,NC,2 years,0.0,510.38
20000.0,2007-10-03,Irishpride,449.0,1.54%,347xx,FL,10+ years,0.0,509.86
8000.0,2007-10-03,beautifulgogeter,472.0,24.81%,707xx,LA,< 1 year,0.0,508.16
525.0,2007-10-03,zhugeleung,807.0,14.9%,945xx,CO,< 1 year,0.0,514.02
25000.0,2007-10-03,ITVOffer,476.0,0.28%,847xx,UT,10+ years,0.0,510.80
2000.0,2007-10-03,jackiek30,416.0,3.36%,799xx,TX,< 1 year,0.0,506.20
17000.0,2007-10-03,harriss,632.0,12.51%,297xx,SC,< 1 year,0.0,507.48
12000.0,2007-10-03,appleuser07,580.0,11.55%,985xx,WA,< 1 year,0.0,507.34
15000.0,2007-10-03,Chasiti1,438.0,0.83%,751xx,TX,2 years,0.0,503.32
15000.0,2007-10-03,yamille,571.0,3.84%,328xx,FL,2 years,0.0,505.36
15000.0,2007-10-03,petrik,537.0,37.53%,142xx,NY,< 1 year,0.0,505.84
5000.0,2007-10-03,iuseapplecomp,586.0,11.04%,985xx,WA,< 1 year,0.0,508.08
15000.0,2007-10-03,mdb3rd,469.0,27.74%,436xx,OH,8 years,0.0,504.08
12000.0,2007-10-03,beauty21,536.0,0%,441xx,OH,1 year,0.0,505.26
25000.0,2007-10-03,t7d4,667.0,7.25%,404xx,KY,< 1 year,0.0,507.12
12000.0,2007-10-03,jmd0215,0.0,0%,672xx,KS,< 1 year,0.0,507.12
10000.0,2007-10-03,klonsbury,652.0,28.51%,144xx,NY,< 1 year,0.0,510.36
7500.0,2007-10-03,Vesabela,479.0,0%,217xx,MD,1 year,0.0,510.32
5000.0,2007-10-03,Brandonc625,695.0,41.57%,630xx,MO,3 years,0.0,514.72
25000.0,2007-10-03,Jamminjoe,650.0,24.22%,983xx,WA,< 1 year,0.0,515.88
5275.0,2007-10-03,Refinance to better rates,460.0,15.04%,212xx,MD,< 1 year,0.0,514.10
14750.0,2007-10-04,Moonglum,640.0,37.36%,432xx,OH,10+ years,0.0,517.64
15000.0,2007-10-04,Dragonmaiden,0.0,0%,016xx,MA,10+ years,0.0,507.88
1200.0,2007-10-04,khailia1,633.0,11.68%,212xx,MD,9 years,0.0,509.82
5000.0,2007-10-04,licham27,633.0,16.84%,114xx,NY,3 years,0.0,512.24
5000.0,2007-10-04,Septic and roof repair,481.0,11.36%,044xx,ME,< 1 year,0.0,511.04
1200.0,2007-10-04,khailia2,607.0,3.62%,212xx,MD,2 years,0.0,512.80
12000.0,2007-10-04,jbensin,583.0,34.26%,334xx,FL,4 years,0.0,514.78
2000.0,2007-10-04,duane,486.0,7.15%,219xx,MD,2 years,0.0,508.78
7500.0,2007-10-04,BestBorrower,639.0,5.17%,100xx,NY,< 1 year,0.0,509.66
18000.0,2007-10-04,djestwd,741.0,30.45%,339xx,FL,3 years,0.0,513.00
15000.0,2007-10-04,starrymom,430.0,13.08%,368xx,AL,7 years,0.0,509.98
4650.0,2007-10-04,lostvalley 104,493.0,14.9%,631xx,MO,1 year,0.0,507.86
4650.0,2007-10-04,lostvalleylake104,539.0,3.5%,631xx,MO,< 1 year,0.0,507.82
25000.0,2007-10-04,brownus,535.0,6.29%,920xx,CO,7 years,0.0,518.52
5000.0,2007-10-04,hepjaki,530.0,10.39%,760xx,TX,6 years,0.0,529.12
15000.0,2007-10-04,krose1973,466.0,6.61%,921xx,CO,1 year,0.0,527.16
2500.0,2007-10-04,tlong249,431.0,24%,301xx,GA,2 years,0.0,524.28
500.0,2007-10-04,babyjoya,535.0,15.18%,303xx,GA,1 year,0.0,521.60
15000.0,2007-10-04,singlefileline04,537.0,0%,852xx,AZ,3 years,0.0,521.16
2000.0,2007-10-04,Educational Loan,649.0,5.7%,328xx,FL,< 1 year,0.0,521.80
12500.0,2007-10-04,bama1978,512.0,0%,359xx,AL,3 years,0.0,532.04
23500.0,2007-10-04,Belac,557.0,20.55%,980xx,WA,1 year,0.0,532.88
25000.0,2007-10-04,jinglebellmag,0.0,5.45%,374xx,TN,6 years,0.0,524.20
25000.0,2007-10-04,newportman,440.0,0.95%,027xx,MA,1 year,0.0,523.02
5100.0,2007-10-04,Personal Loan,618.0,7.73%,916xx,AL,1 year,0.0,525.96
25000.0,2007-10-04,mikewneedsyourhelp,691.0,44.29%,322xx,FL,1 year,0.0,526.76
4000.0,2007-10-04,LuCiG,516.0,22.34%,228xx,VA,3 years,0.0,527.98
11000.0,2007-10-04,MoGuy2600,535.0,0%,658xx,MO,5 years,0.0,528.18
800.0,2007-10-05,harkva,580.0,1.78%,452xx,OH,10+ years,0.0,526.44
500.0,2007-10-05,smyjpmu,751.0,2.31%,336xx,FL,2 years,0.0,527.20
7500.0,2007-10-05,Redsoxgirl911,487.0,12.25%,021xx,MA,1 year,0.0,527.96
10000.0,2007-10-05,cnwtrainman,607.0,19.66%,662xx,KS,10+ years,0.0,530.66
500.0,2007-10-05,sixstringlover,615.0,7.69%,012xx,MA,< 1 year,0.0,526.82
2000.0,2007-10-05,teresabird40,559.0,0%,188xx,NY,< 1 year,0.0,528.48
5700.0,2007-10-05,tripledee138,659.0,18.72%,142xx,NY,2 years,0.0,533.34
5000.0,2007-10-05,wastek.nrg,658.0,13.7%,770xx,TX,1 year,0.0,533.86
5000.0,2007-10-05,bzdusekagency,460.0,9.62%,852xx,AZ,< 1 year,0.0,531.46
2000.0,2007-10-05,shonklegin,695.0,20.9%,221xx,VA,< 1 year,0.0,536.60
5000.0,2007-10-05,kiddo96,461.0,7.13%,191xx,PA,5 years,0.0,534.40
4000.0,2007-10-05,rokinrobins,559.0,8.85%,335xx,FL,1 year,0.0,534.84
7500.0,2007-10-05,arh777,475.0,7.27%,926xx,AZ,9 years,0.0,532.62
1200.0,2007-10-05,Textbooks,692.0,10%,115xx,NY,< 1 year,0.0,537.08
500.0,2007-10-05,grnick,704.0,0%,551xx,MN,10+ years,0.0,540.44
5000.0,2007-10-05,jfurball9,567.0,35.56%,532xx,WI,4 years,0.0,538.44
1000.0,2007-10-05,rmwsnap,452.0,13.52%,754xx,TX,5 years,0.0,547.48
3000.0,2007-10-05,angegirl5053,463.0,33.78%,085xx,NJ,2 years,0.0,543.70
500.0,2007-10-05,jjbronk6970,655.0,12.89%,201xx,VA,1 year,0.0,547.22
20000.0,2007-10-05,usandfourboys,496.0,0.32%,710xx,LA,8 years,0.0,543.24
6000.0,2007-10-05,nyrice,566.0,10.38%,183xx,NY,< 1 year,0.0,541.56
800.0,2007-10-05,msfry78,481.0,4.42%,551xx,MN,1 year,0.0,541.98
5000.0,2007-10-05,ITANU,546.0,14.78%,336xx,FL,2 years,0.0,540.10
1000.0,2007-10-05,megantownsend,470.0,1.51%,191xx,NJ,< 1 year,0.0,549.50
2000.0,2007-10-05,cmichalec,451.0,15.91%,435xx,OH,1 year,0.0,545.86
15000.0,2007-10-05,Cutting up my cards,614.0,4.91%,982xx,WA,1 year,0.0,545.48
500.0,2007-10-05,lobrar,0.0,0%,021xx,MA,2 years,0.0,535.86
15000.0,2007-10-05,cactusvals,570.0,34.2%,019xx,MA,2 years,0.0,535.12
1000.0,2007-10-05,cigelske,625.0,7.8%,532xx,WI,1 year,0.0,535.96
5000.0,2007-10-05,Jayr061,511.0,18.35%,088xx,NJ,2 years,0.0,536.46
10000.0,2007-10-05,Looking To Pay Back Rent And Utilities,647.0,12.24%,021xx,MA,< 1 year,0.0,536.62
8000.0,2007-10-05,agresty75,661.0,11.76%,234xx,VA,6 years,0.0,535.02
20000.0,2007-10-05,LEARNfromMISTAKES,613.0,8.55%,334xx,FL,< 1 year,0.0,538.68
5000.0,2007-10-06,Jeaniezbak,500.0,0%,850xx,AZ,1 year,0.0,538.82
14500.0,2007-10-06,mom101,602.0,35.61%,453xx,OH,10+ years,0.0,540.08
25000.0,2007-10-06,JESSICA10,692.0,25.29%,238xx,VA,1 year,0.0,543.22
1000.0,2007-10-06,latarsha,598.0,2.8%,278xx,NC,9 years,0.0,544.58
6500.0,2007-10-06,Jayr989,534.0,0%,070xx,NJ,2 years,0.0,545.94
8275.0,2007-10-06,tnc16,616.0,28.16%,287xx,NC,6 years,0.0,549.64
25000.0,2007-10-06,Eagle,739.0,47.76%,293xx,SC,10+ years,0.0,553.72
15000.0,2007-10-06,rookie3948,636.0,12.65%,838xx,ID,2 years,0.0,555.70
1200.0,2007-10-06,csbanex,570.0,1.71%,201xx,VA,< 1 year,0.0,554.12
2000.0,2007-10-06,nanaTay,443.0,0%,305xx,GA,6 years,0.0,552.74
9300.0,2007-10-06,lost valley 37429,734.0,6.79%,633xx,MO,3 years,0.0,556.28
6000.0,2007-10-06,sheldon,465.0,4.15%,609xx,IN,< 1 year,0.0,565.58
4650.0,2007-10-06,lost valley 37430,615.0,38.76%,631xx,MO,1 year,0.0,569.08
5000.0,2007-10-06,dbarless,430.0,6%,452xx,OH,< 1 year,0.0,565.32
